        Time / ns                i1/real
----------------------------------------------------------------------
                       0                  -1.359524e-008
             0.074607357                  1.3914669e-006
              0.14921471                  1.4621742e-006
              0.22382207                  1.5273631e-006
              0.29842943                  1.5879574e-006
               0.3730368                  1.6421041e-006
              0.44764414                  1.6881064e-006
              0.52225155                  1.7243782e-006
              0.59685886                   1.750263e-006
              0.67146623                  1.7639336e-006
               0.7460736                  1.7644722e-006
              0.82068092                  1.7495414e-006
              0.89528829                  1.7183193e-006
               0.9698956                  1.6678366e-006
               1.0445031                  1.5977859e-006
               1.1191103                  1.5056254e-006
               1.1937177                  1.3901441e-006
               1.2683251                   1.248771e-006
               1.3429325                  1.0809748e-006
               1.4175397                  8.8422956e-007
               1.4921472                  6.5704631e-007
               1.5667545                  3.9838966e-007
               1.6413618                  1.0692087e-007
               1.7159692                 -2.1900091e-007
               1.7905766                  -5.800722e-007
               1.8651839                  -9.778081e-007
               1.9397912                 -1.4124008e-006
               2.0143986                  -1.884237e-006
               2.0890062                 -2.3941225e-006
               2.1636133                 -2.9413909e-006
               2.2382207                 -3.5257106e-006
               2.3128281                 -4.1461158e-006
               2.3874354                 -4.8022785e-006
               2.4620428                 -5.4912316e-006
               2.5366502                 -6.2119097e-006
               2.6112573                 -6.9612584e-006
               2.6858649                 -7.7365194e-006
               2.7604723                 -8.5338015e-006
               2.8350794                 -9.3489771e-006
                2.909687                 -1.0177319e-005
               2.9842944                 -1.1013464e-005
               3.0589015                 -1.1850845e-005
               3.1335089                 -1.2683098e-005
               3.2081165                 -1.3502973e-005
               3.2827237                 -1.4302077e-005
                3.357331                  -1.507168e-005
               3.4319384                 -1.5802478e-005
               3.5065458                 -1.6484119e-005
               3.5811532                 -1.7105878e-005
               3.6557605                 -1.7656337e-005
               3.7303679                 -1.8123626e-005
               3.8049755                 -1.8495175e-005
               3.8795824                 -1.8757935e-005
               3.9541898                 -1.8898065e-005
               4.0287971                 -1.8901843e-005
               4.1034045                  -1.875497e-005
               4.1780124                 -1.8442683e-005
               4.2526197                 -1.7950595e-005
               4.3272266                 -1.7263885e-005
                4.401834                 -1.6368171e-005
               4.4764414                 -1.5248769e-005
               4.5510488                 -1.3891708e-005
               4.6256561                 -1.2283542e-005
               4.7002635                 -1.0411569e-005
               4.7748709                 -8.2632896e-006
               4.8494782                 -5.8280816e-006
               4.9240856                  -3.095904e-006
                4.998693                  -5.848619e-008
               5.0733004                  3.2913913e-006
               5.1479077                  6.9579928e-006
               5.2225146                  1.0945003e-005
               5.2971225                  1.5252554e-005
               5.3717299                  1.9879277e-005
               5.4463372                  2.4820683e-005
               5.5209446                  3.0069141e-005
                5.595552                  3.5614139e-005
               5.6701589                  4.1441606e-005
               5.7447662                  4.7534224e-005
               5.8193741                  5.3870241e-005
               5.8939815                  6.0424751e-005
               5.9685888                  6.7168025e-005
               6.0431962                  7.4066207e-005
               6.1178031                  8.1081176e-005
               6.1924105                  8.8170025e-005
               6.2670178                  9.5285119e-005
               6.3416252                   0.00010237457
               6.4162331                   0.00010938096
               6.4908404                   0.00011624294
               6.5654473                   0.00012289372
               6.6400547                   0.00012926245
               6.7146621                   0.00013527353
               6.7892694                   0.00014084694
               6.8638768                    0.0001458992
               6.9384847                    0.0001503422
               7.0130916                   0.00015408511
               7.0876989                   0.00015703346
               7.1623063                   0.00015909081
               7.2369137                    0.0001601578
               7.3115211                   0.00016013451
               7.3861284                   0.00015891968
               7.4607358                   0.00015641187
               7.5353432                   0.00015251037
                7.609951                   0.00014711622
               7.6845579                   0.00014013215
               7.7591648                   0.00013146506
               7.8337727                   0.00012102555
               7.9083796                   0.00010872999
               7.9829874                  9.4501149e-005
               8.0575943                  7.8269535e-005
               8.1322012                  5.9974565e-005
                8.206809                  3.9565657e-005
               8.2814169                  1.7004122e-005
               8.3560247                 -7.7367204e-006
               8.4306316                 -3.4668617e-005
               8.5052395                 -6.3788902e-005
               8.5798464                 -9.5077616e-005
               8.6544533                  -0.00012849722
               8.7290611                  -0.00016399103
                8.803668                  -0.00020148192
               8.8782759                   -0.0002408711
               8.9528828                  -0.00028203757
               9.0274897                  -0.00032483626
               9.1020975                  -0.00036909821
               9.1767044                  -0.00041462859
               9.2513123                    -0.000461207
               9.3259192                  -0.00050858641
                9.400527                  -0.00055649335
               9.4751348                  -0.00060462684
               9.5497417                  -0.00065265939
               9.6243496                  -0.00070023665
               9.6989565                  -0.00074697757
               9.7735643                  -0.00079247606
               9.8481712                  -0.00083630107
               9.9227781                  -0.00087799795
                9.997386                  -0.00091709016
               10.071993                  -0.00095308083
               10.146601                  -0.00098545454
               10.221208                   -0.0010136804
               10.295815                   -0.0010372135
               10.370422                   -0.0010554992
               10.445029                   -0.0010679755
               10.519638                   -0.0010740771
               10.594245                   -0.0010732386
               10.668853                   -0.0010648994
                10.74346                   -0.0010485078
               10.818067                   -0.0010235256
               10.892674                  -0.00098943384
               10.967281                  -0.00094573695
               11.041889                  -0.00089196913
               11.116496                  -0.00082769955
               11.191104                  -0.00075253833
               11.265711                   -0.0006661425
               11.340318                  -0.00056822255
               11.414926                  -0.00045854753
               11.489532                  -0.00033695242
                11.56414                   -0.0002033435
               11.638748                 -5.7704823e-005
               11.713355                  9.9895966e-005
               11.787963                   0.00026930153
                11.86257                    0.0004502598
               11.937178                   0.00064241781
               12.011785                   0.00084531779
               12.086392                    0.0010583915
               12.160999                    0.0012809573
               12.235606                    0.0015122151
               12.310214                    0.0017512455
               12.384821                    0.0019970054
               12.459429                    0.0022483275
               12.534036                    0.0025039199
               12.608643                    0.0027623647
